max_temp_celsius,min_temp_celsius,feat_poverty_rate,feat_unemployment_rate,feat_median_hh_income,feat_total_population,overall_homeless,unsheltered_homeless,hri_value
33.5,8.8,0.120455594,0.059930489,65780.75,50440323,13269,2606,95
43.3,16.4,0.127143061,0.063729376,82736.5,51083792,44337,19689,864
31.0,-3.0,0.143754067,0.066437857,89433.75,51296062,41645,18141,303
7.8,-17.0,0.120613729,0.061154306,68955.0,50728272,37503,14843,2
24.5,-0.5,0.122209383,0.062331384,71354.25,50970442,13240,1956,26
43.3,22.7,0.120455594,0.059930489,65780.75,50440323,15456,4053,754
12.8,-13.9,0.120613729,0.061154306,68955.0,50728272,79024,39158,8
19.3,-6.2,0.143754067,0.066437857,89433.75,51296062,14459,3536,8
18.2,-2.4,0.122209383,0.062331384,71354.25,50970442,44337,19689,7
29.0,12.6,0.127143061,0.063729376,82736.5,51083792,15456,4053,89
24.6,-1.3,0.120455594,0.059930489,65780.75,50440323,38691,15373,11
28.4,12.3,0.13487497,0.064024887,86771.0,51097595,14459,3536,263
30.1,13.5,0.127143061,0.063729376,82736.5,51083792,41645,18141,304
22.6,7.0,0.120613729,0.061154306,68955.0,50728272,40033,16107,30
18.0,-3.2,0.122209383,0.062331384,71354.25,50970442,154765,102050,19
25.2,5.1,0.13487497,0.064024887,86771.0,51097595,13054,1749,387
15.7,-3.7,0.143754067,0.066437857,89433.75,51296062,72707,9836,3
23.6,0.9,0.143754067,0.066437857,89433.75,51296062,41645,18141,308
32.3,12.0,0.143754067,0.066437857,89433.75,51296062,68248,26140,74
25.3,4.2,0.122209383,0.062331384,71354.25,50970442,224813,141325,8
15.1,-13.0,0.122209383,0.062331384,71354.25,50970442,13269,2606,2
33.4,9.9,0.120613729,0.061154306,68955.0,50728272,38691,15373,321
25.2,3.8,0.127143061,0.063729376,82736.5,51083792,211600,140401,121
29.4,2.1,0.13487497,0.064024887,86771.0,51097595,14027,2921,28
42.0,18.1,0.122209383,0.062331384,71354.25,50970442,13240,1956,421
29.0,7.6,0.120613729,0.061154306,68955.0,50728272,211600,140401,123
24.8,4.1,0.127143061,0.063729376,82736.5,51083792,37503,14843,26
20.5,3.2,0.120455594,0.059930489,65780.75,50440323,75124,33971,10
19.2,-8.7,0.13487497,0.064024887,86771.0,51097595,41645,18141,3
28.0,0.5,0.13487497,0.064024887,86771.0,51097595,13269,2606,6
27.4,5.1,0.123822999,0.062661603,75925.25,51047292,199746,131708,399
34.7,13.4,0.123822999,0.062661603,75925.25,51047292,70087,31698,1234
14.4,-7.4,0.123822999,0.062661603,75925.25,51047292,68248,26140,6
22.4,-4.1,0.123822999,0.062661603,75925.25,51047292,154765,102050,6
39.6,17.6,0.127143061,0.063729376,82736.5,51083792,186675,127722,405
1.2,-23.7,0.127143061,0.063729376,82736.5,51083792,11198,1737,1
26.7,2.1,0.120455594,0.059930489,65780.75,50440323,67013,25395,143
18.1,-10.2,0.123822999,0.062661603,75925.25,51047292,69137,26627,7
21.4,-0.7,0.120455594,0.059930489,65780.75,50440323,13269,2606,7
24.5,-4.1,0.122209383,0.062331384,71354.25,50970442,211600,140401,347
23.4,5.4,0.127143061,0.063729376,82736.5,51083792,40578,17912,43
26.7,-2.2,0.13487497,0.064024887,86771.0,51097595,67013,25395,26
43.3,24.2,0.13487497,0.064024887,86771.0,51097595,13054,1749,68
25.9,14.0,0.123822999,0.062661603,75925.25,51047292,37503,14843,469
34.4,15.6,0.13487497,0.064024887,86771.0,51097595,13240,1956,26
31.5,12.0,0.123822999,0.062661603,75925.25,51047292,186675,127722,359
32.1,10.7,0.123822999,0.062661603,75925.25,51047292,75124,33971,545
12.3,-8.6,0.120455594,0.059930489,65780.75,50440323,13240,1956,8
23.5,4.9,0.122209383,0.062331384,71354.25,50970442,38691,15373,17
14.7,-12.2,0.122209383,0.062331384,71354.25,50970442,14459,3536,9
26.7,0.5,0.127143061,0.063729376,82736.5,51083792,40033,16107,20
22.1,-2.9,0.13487497,0.064024887,86771.0,51097595,13240,1956,11
29.4,10.7,0.122209383,0.062331384,71354.25,50970442,14459,3536,169
27.8,4.5,0.120455594,0.059930489,65780.75,50440323,186675,127722,275
28.9,-3.2,0.120455594,0.059930489,65780.75,50440323,211600,140401,21
22.0,4.0,0.122209383,0.062331384,71354.25,50970442,40033,16107,18
15.8,-4.4,0.120613729,0.061154306,68955.0,50728272,49612,15618,15
17.7,-0.2,0.122209383,0.062331384,71354.25,50970442,11198,1737,16
20.9,1.0,0.143754067,0.066437857,89433.75,51296062,75124,33971,4
20.8,-5.3,0.143754067,0.066437857,89433.75,51296062,68248,26140,87
26.7,6.8,0.143754067,0.066437857,89433.75,51296062,41645,18141,207
33.9,14.7,0.122209383,0.062331384,71354.25,50970442,224813,141325,400
31.5,10.6,0.13487497,0.064024887,86771.0,51097595,13240,1956,288
30.2,4.4,0.127143061,0.063729376,82736.5,51083792,69137,26627,44
23.7,-3.6,0.127143061,0.063729376,82736.5,51083792,75124,33971,23
-1.3,-19.6,0.143754067,0.066437857,89433.75,51296062,14027,2921,5
19.8,-0.7,0.127143061,0.063729376,82736.5,51083792,41645,18141,153
26.0,-0.5,0.13487497,0.064024887,86771.0,51097595,44337,19689,18
39.3,9.8,0.13487497,0.064024887,86771.0,51097595,40578,17912,288
15.3,-9.9,0.120455594,0.059930489,65780.75,50440323,14027,2921,18
15.3,-5.6,0.143754067,0.066437857,89433.75,51296062,13240,1956,23
7.2,-6.7,0.122209383,0.062331384,71354.25,50970442,38691,15373,96
31.7,14.1,0.122209383,0.062331384,71354.25,50970442,199746,131708,135
32.2,8.4,0.120455594,0.059930489,65780.75,50440323,14459,3536,101
29.1,8.8,0.123822999,0.062661603,75925.25,51047292,75124,33971,25
26.8,0.2,0.120455594,0.059930489,65780.75,50440323,13269,2606,614
27.5,14.3,0.123822999,0.062661603,75925.25,51047292,38691,15373,329
11.4,-15.1,0.122209383,0.062331384,71354.25,50970442,15456,4053,6
21.4,6.4,0.123822999,0.062661603,75925.25,51047292,14459,3536,144
33.1,15.1,0.127143061,0.063729376,82736.5,51083792,67013,25395,29
28.1,0.2,0.13487497,0.064024887,86771.0,51097595,49612,15618,58
27.1,7.5,0.143754067,0.066437857,89433.75,51296062,11198,1737,74
24.1,-3.9,0.143754067,0.066437857,89433.75,51296062,38691,15373,21
32.2,12.8,0.13487497,0.064024887,86771.0,51097595,14027,2921,544
17.2,-0.5,0.13487497,0.064024887,86771.0,51097595,79024,39158,6
40.3,22.9,0.143754067,0.066437857,89433.75,51296062,69137,26627,516
15.3,-5.4,0.143754067,0.066437857,89433.75,51296062,70087,31698,17
19.7,-7.9,0.122209383,0.062331384,71354.25,50970442,154765,102050,9
32.7,10.2,0.120613729,0.061154306,68955.0,50728272,11198,1737,71
10.6,-12.6,0.120613729,0.061154306,68955.0,50728272,13240,1956,3
32.9,16.7,0.13487497,0.064024887,86771.0,51097595,75124,33971,293
23.2,-8.2,0.120613729,0.061154306,68955.0,50728272,14459,3536,6
34.5,13.9,0.120613729,0.061154306,68955.0,50728272,13240,1956,305
30.6,5.1,0.123822999,0.062661603,75925.25,51047292,13054,1749,105
24.2,1.1,0.13487497,0.064024887,86771.0,51097595,224813,141325,4
15.5,-12.3,0.123822999,0.062661603,75925.25,51047292,199746,131708,7
39.9,19.2,0.13487497,0.064024887,86771.0,51097595,69137,26627,131
38.4,12.2,0.120455594,0.059930489,65780.75,50440323,13269,2606,130
35.7,11.9,0.13487497,0.064024887,86771.0,51097595,70087,31698,51
30.6,12.1,0.120613729,0.061154306,68955.0,50728272,13240,1956,190
15.7,-9.8,0.127143061,0.063729376,82736.5,51083792,15456,4053,12
6.2,-17.6,0.13487497,0.064024887,86771.0,51097595,211600,140401,6
21.1,0.1,0.120613729,0.061154306,68955.0,50728272,44337,19689,11
21.0,-4.3,0.120455594,0.059930489,65780.75,50440323,37503,14843,4
20.2,2.3,0.122209383,0.062331384,71354.25,50970442,14027,2921,7
31.6,6.8,0.127143061,0.063729376,82736.5,51083792,72707,9836,119
36.7,14.2,0.127143061,0.063729376,82736.5,51083792,186675,127722,469
35.9,9.2,0.122209383,0.062331384,71354.25,50970442,72707,9836,436
24.8,-2.7,0.123822999,0.062661603,75925.25,51047292,75124,33971,15
43.3,20.5,0.13487497,0.064024887,86771.0,51097595,40033,16107,42
37.1,17.1,0.127143061,0.063729376,82736.5,51083792,175741,121175,314
37.8,14.8,0.120455594,0.059930489,65780.75,50440323,69137,26627,25
31.1,7.9,0.143754067,0.066437857,89433.75,51296062,14027,2921,361
30.9,13.2,0.127143061,0.063729376,82736.5,51083792,72707,9836,10
43.3,24.6,0.127143061,0.063729376,82736.5,51083792,40578,17912,1425
35.0,16.0,0.143754067,0.066437857,89433.75,51296062,224813,141325,63
29.6,0.3,0.120455594,0.059930489,65780.75,50440323,14027,2921,97
31.7,11.3,0.123822999,0.062661603,75925.25,51047292,38691,15373,329
16.5,1.6,0.13487497,0.064024887,86771.0,51097595,224813,141325,165
20.2,-2.1,0.13487497,0.064024887,86771.0,51097595,154765,102050,28
21.6,0.9,0.127143061,0.063729376,82736.5,51083792,40033,16107,50
14.0,-14.4,0.143754067,0.066437857,89433.75,51296062,13054,1749,3
43.3,19.9,0.13487497,0.064024887,86771.0,51097595,67013,25395,226
19.4,-4.4,0.120455594,0.059930489,65780.75,50440323,224813,141325,3
25.7,5.2,0.123822999,0.062661603,75925.25,51047292,69137,26627,11
10.1,-15.2,0.143754067,0.066437857,89433.75,51296062,67013,25395,5
39.1,16.8,0.120455594,0.059930489,65780.75,50440323,27006,8345,122
39.6,11.0,0.123822999,0.062661603,75925.25,51047292,68248,26140,380
35.7,7.5,0.122209383,0.062331384,71354.25,50970442,154765,102050,247
22.9,0.9,0.13487497,0.064024887,86771.0,51097595,49612,15618,8
42.3,16.7,0.143754067,0.066437857,89433.75,51296062,211600,140401,711
31.3,3.8,0.13487497,0.064024887,86771.0,51097595,13054,1749,19
30.0,4.8,0.143754067,0.066437857,89433.75,51296062,79024,39158,4
40.2,19.2,0.120455594,0.059930489,65780.75,50440323,11198,1737,35
26.8,-4.5,0.123822999,0.062661603,75925.25,51047292,13240,1956,8
22.1,-3.1,0.120613729,0.061154306,68955.0,50728272,38691,15373,11
12.4,-3.1,0.13487497,0.064024887,86771.0,51097595,13269,2606,5
16.7,1.5,0.122209383,0.062331384,71354.25,50970442,44337,19689,94
20.5,-3.6,0.120613729,0.061154306,68955.0,50728272,27006,8345,6
24.9,-2.3,0.143754067,0.066437857,89433.75,51296062,14459,3536,22
7.1,-12.3,0.120455594,0.059930489,65780.75,50440323,49612,15618,5
13.1,-4.6,0.143754067,0.066437857,89433.75,51296062,40578,17912,8
34.9,5.4,0.127143061,0.063729376,82736.5,51083792,37503,14843,286
41.2,22.7,0.127143061,0.063729376,82736.5,51083792,40578,17912,408
42.8,17.4,0.123822999,0.062661603,75925.25,51047292,211600,140401,332
7.1,-17.2,0.122209383,0.062331384,71354.25,50970442,154765,102050,6
26.6,-2.1,0.13487497,0.064024887,86771.0,51097595,186675,127722,142
35.2,20.5,0.127143061,0.063729376,82736.5,51083792,67013,25395,140
13.2,-2.4,0.123822999,0.062661603,75925.25,51047292,186675,127722,7
6.3,-13.3,0.143754067,0.066437857,89433.75,51296062,14027,2921,2
9.2,-4.8,0.13487497,0.064024887,86771.0,51097595,199746,131708,4
22.7,4.0,0.143754067,0.066437857,89433.75,51296062,38691,15373,25
30.0,9.9,0.123822999,0.062661603,75925.25,51047292,67013,25395,92
22.8,4.0,0.123822999,0.062661603,75925.25,51047292,14027,2921,162
5.2,-12.8,0.143754067,0.066437857,89433.75,51296062,40033,16107,3
14.6,-5.1,0.143754067,0.066437857,89433.75,51296062,49612,15618,7
22.2,-6.7,0.122209383,0.062331384,71354.25,50970442,224813,141325,6
22.9,3.5,0.143754067,0.066437857,89433.75,51296062,72707,9836,148
19.5,-7.9,0.13487497,0.064024887,86771.0,51097595,70087,31698,27
18.7,-11.8,0.123822999,0.062661603,75925.25,51047292,14459,3536,0
12.5,-13.8,0.123822999,0.062661603,75925.25,51047292,79024,39158,6
28.8,5.0,0.143754067,0.066437857,89433.75,51296062,38691,15373,8
41.7,10.2,0.120455594,0.059930489,65780.75,50440323,13240,1956,603
38.5,17.8,0.143754067,0.066437857,89433.75,51296062,49612,15618,614
21.7,3.4,0.127143061,0.063729376,82736.5,51083792,68248,26140,6
21.5,-4.7,0.122209383,0.062331384,71354.25,50970442,68248,26140,56
23.3,3.9,0.120455594,0.059930489,65780.75,50440323,40033,16107,36
36.7,13.4,0.143754067,0.066437857,89433.75,51296062,154765,102050,245
31.1,4.6,0.120613729,0.061154306,68955.0,50728272,40578,17912,306
36.3,19.3,0.120613729,0.061154306,68955.0,50728272,41645,18141,512
23.1,2.8,0.120613729,0.061154306,68955.0,50728272,15456,4053,11
24.9,0.8,0.13487497,0.064024887,86771.0,51097595,41645,18141,24
17.7,-8.8,0.13487497,0.064024887,86771.0,51097595,199746,131708,5
13.2,-9.3,0.143754067,0.066437857,89433.75,51296062,13269,2606,23
29.3,0.2,0.143754067,0.066437857,89433.75,51296062,224813,141325,7
26.5,5.3,0.123822999,0.062661603,75925.25,51047292,72707,9836,18
28.0,10.8,0.122209383,0.062331384,71354.25,50970442,199746,131708,26
26.0,0.2,0.123822999,0.062661603,75925.25,51047292,13240,1956,11
42.3,15.1,0.120455594,0.059930489,65780.75,50440323,211600,140401,527
8.8,-15.0,0.122209383,0.062331384,71354.25,50970442,37503,14843,4
25.5,6.6,0.123822999,0.062661603,75925.25,51047292,72707,9836,28
26.1,5.3,0.127143061,0.063729376,82736.5,51083792,44337,19689,6
35.0,4.7,0.143754067,0.066437857,89433.75,51296062,199746,131708,158
24.8,0.7,0.13487497,0.064024887,86771.0,51097595,27006,8345,7
35.4,17.5,0.13487497,0.064024887,86771.0,51097595,49612,15618,307
12.7,-8.1,0.120455594,0.059930489,65780.75,50440323,224813,141325,5
29.4,6.7,0.13487497,0.064024887,86771.0,51097595,13269,2606,236
30.7,11.9,0.120613729,0.061154306,68955.0,50728272,44337,19689,27
20.0,-1.6,0.123822999,0.062661603,75925.25,51047292,211600,140401,18
28.2,3.1,0.123822999,0.062661603,75925.25,51047292,13054,1749,197
19.5,-4.9,0.13487497,0.064024887,86771.0,51097595,69137,26627,21
24.4,-0.1,0.143754067,0.066437857,89433.75,51296062,79024,39158,6
15.6,-12.0,0.127143061,0.063729376,82736.5,51083792,70087,31698,1
18.6,-1.8,0.123822999,0.062661603,75925.25,51047292,14027,2921,177
34.9,13.9,0.127143061,0.063729376,82736.5,51083792,199746,131708,253
30.7,-0.5,0.127143061,0.063729376,82736.5,51083792,13054,1749,296
29.1,11.1,0.120613729,0.061154306,68955.0,50728272,69137,26627,211
24.9,4.0,0.120455594,0.059930489,65780.75,50440323,14459,3536,41
27.9,1.9,0.120613729,0.061154306,68955.0,50728272,186675,127722,86
39.4,13.3,0.122209383,0.062331384,71354.25,50970442,199746,131708,491
39.0,22.9,0.122209383,0.062331384,71354.25,50970442,37503,14843,503
7.0,-12.6,0.120613729,0.061154306,68955.0,50728272,27006,8345,17
29.3,8.6,0.120613729,0.061154306,68955.0,50728272,38691,15373,4
17.7,-5.7,0.127143061,0.063729376,82736.5,51083792,41645,18141,83
17.0,2.4,0.13487497,0.064024887,86771.0,51097595,67013,25395,12
25.4,6.7,0.143754067,0.066437857,89433.75,51296062,37503,14843,6
43.3,14.8,0.127143061,0.063729376,82736.5,51083792,67013,25395,442
29.4,9.2,0.123822999,0.062661603,75925.25,51047292,13269,2606,13
19.6,5.7,0.143754067,0.066437857,89433.75,51296062,49612,15618,91
19.6,-4.0,0.123822999,0.062661603,75925.25,51047292,67013,25395,8
19.2,-8.9,0.13487497,0.064024887,86771.0,51097595,211600,140401,7
29.7,6.0,0.13487497,0.064024887,86771.0,51097595,199746,131708,650
15.9,-14.6,0.123822999,0.062661603,75925.25,51047292,211600,140401,8
37.5,18.0,0.122209383,0.062331384,71354.25,50970442,68248,26140,48
29.7,10.9,0.127143061,0.063729376,82736.5,51083792,15456,4053,57
41.9,20.8,0.127143061,0.063729376,82736.5,51083792,14027,2921,758
15.2,-5.8,0.143754067,0.066437857,89433.75,51296062,40033,16107,171
28.0,3.8,0.123822999,0.062661603,75925.25,51047292,37503,14843,5
41.0,22.0,0.120613729,0.061154306,68955.0,50728272,40033,16107,43
8.2,-10.2,0.127143061,0.063729376,82736.5,51083792,40578,17912,5
30.8,8.7,0.143754067,0.066437857,89433.75,51296062,175741,121175,260
18.6,-8.4,0.120613729,0.061154306,68955.0,50728272,40578,17912,83
33.2,11.0,0.123822999,0.062661603,75925.25,51047292,27006,8345,190
19.2,-16.8,0.120455594,0.059930489,65780.75,50440323,186675,127722,3
39.3,18.2,0.120455594,0.059930489,65780.75,50440323,49612,15618,173
30.6,9.8,0.123822999,0.062661603,75925.25,51047292,79024,39158,69
25.3,-3.0,0.120455594,0.059930489,65780.75,50440323,199746,131708,19
20.7,-2.4,0.143754067,0.066437857,89433.75,51296062,41645,18141,17
31.9,-3.3,0.122209383,0.062331384,71354.25,50970442,37503,14843,62
22.0,-5.8,0.127143061,0.063729376,82736.5,51083792,13240,1956,25
19.8,-5.2,0.120613729,0.061154306,68955.0,50728272,79024,39158,11
35.2,21.2,0.123822999,0.062661603,75925.25,51047292,15456,4053,593
27.0,8.3,0.122209383,0.062331384,71354.25,50970442,41645,18141,16
20.7,1.2,0.127143061,0.063729376,82736.5,51083792,79024,39158,11
23.3,3.7,0.123822999,0.062661603,75925.25,51047292,37503,14843,150
33.2,9.0,0.143754067,0.066437857,89433.75,51296062,37503,14843,510
37.9,5.5,0.13487497,0.064024887,86771.0,51097595,14027,2921,89
13.5,-11.2,0.13487497,0.064024887,86771.0,51097595,44337,19689,3
21.2,-7.9,0.143754067,0.066437857,89433.75,51296062,175741,121175,13
25.7,-4.2,0.123822999,0.062661603,75925.25,51047292,13269,2606,117
35.6,10.1,0.122209383,0.062331384,71354.25,50970442,40033,16107,16
10.6,-12.3,0.123822999,0.062661603,75925.25,51047292,67013,25395,12
30.6,10.4,0.143754067,0.066437857,89433.75,51296062,14459,3536,9
31.9,18.8,0.123822999,0.062661603,75925.25,51047292,13269,2606,397
20.9,-11.8,0.143754067,0.066437857,89433.75,51296062,40033,16107,107
23.9,0.6,0.120455594,0.059930489,65780.75,50440323,224813,141325,9
34.1,18.8,0.127143061,0.063729376,82736.5,51083792,224813,141325,229
12.8,-19.0,0.143754067,0.066437857,89433.75,51296062,224813,141325,1
37.3,7.2,0.123822999,0.062661603,75925.25,51047292,11198,1737,205
9.9,-19.3,0.13487497,0.064024887,86771.0,51097595,13054,1749,7
26.2,6.5,0.13487497,0.064024887,86771.0,51097595,211600,140401,4
27.5,6.6,0.13487497,0.064024887,86771.0,51097595,38691,15373,26
22.0,0.2,0.120455594,0.059930489,65780.75,50440323,14027,2921,2
25.3,5.3,0.13487497,0.064024887,86771.0,51097595,40033,16107,276
19.5,-0.5,0.127143061,0.063729376,82736.5,51083792,38691,15373,0
29.3,9.7,0.143754067,0.066437857,89433.75,51296062,154765,102050,228
3.1,-22.9,0.143754067,0.066437857,89433.75,51296062,68248,26140,0
13.9,-2.6,0.143754067,0.066437857,89433.75,51296062,41645,18141,7
41.1,25.0,0.120613729,0.061154306,68955.0,50728272,13240,1956,322
33.6,12.8,0.120455594,0.059930489,65780.75,50440323,186675,127722,29
27.4,10.5,0.127143061,0.063729376,82736.5,51083792,13269,2606,512
24.6,-0.7,0.123822999,0.062661603,75925.25,51047292,211600,140401,171
18.4,-13.0,0.143754067,0.066437857,89433.75,51296062,44337,19689,8
20.2,0.5,0.13487497,0.064024887,86771.0,51097595,27006,8345,18
30.3,-1.3,0.122209383,0.062331384,71354.25,50970442,79024,39158,469
19.6,6.3,0.120613729,0.061154306,68955.0,50728272,14459,3536,58
20.6,-5.3,0.122209383,0.062331384,71354.25,50970442,72707,9836,12
11.3,-16.1,0.13487497,0.064024887,86771.0,51097595,13269,2606,4
34.1,10.7,0.120455594,0.059930489,65780.75,50440323,69137,26627,321
39.1,23.8,0.123822999,0.062661603,75925.25,51047292,75124,33971,149
15.7,-4.7,0.122209383,0.062331384,71354.25,50970442,38691,15373,26
26.6,0.6,0.120613729,0.061154306,68955.0,50728272,38691,15373,31
23.8,4.5,0.13487497,0.064024887,86771.0,51097595,68248,26140,7
26.7,5.5,0.143754067,0.066437857,89433.75,51296062,49612,15618,26
41.7,12.3,0.143754067,0.066437857,89433.75,51296062,40033,16107,546
12.3,-8.9,0.120613729,0.061154306,68955.0,50728272,41645,18141,2
29.4,3.9,0.127143061,0.063729376,82736.5,51083792,69137,26627,25
24.0,5.7,0.143754067,0.066437857,89433.75,51296062,14027,2921,284
30.4,14.1,0.120455594,0.059930489,65780.75,50440323,13054,1749,387
19.7,-5.6,0.120613729,0.061154306,68955.0,50728272,68248,26140,16
42.8,9.8,0.122209383,0.062331384,71354.25,50970442,175741,121175,349
19.8,-0.3,0.120455594,0.059930489,65780.75,50440323,40033,16107,12
35.4,11.8,0.123822999,0.062661603,75925.25,51047292,49612,15618,25
17.5,-1.5,0.143754067,0.066437857,89433.75,51296062,175741,121175,4
43.3,25.5,0.127143061,0.063729376,82736.5,51083792,70087,31698,188
7.2,-12.9,0.123822999,0.062661603,75925.25,51047292,11198,1737,3
21.3,-4.8,0.122209383,0.062331384,71354.25,50970442,154765,102050,126
9.7,-16.8,0.143754067,0.066437857,89433.75,51296062,13240,1956,3
43.3,18.1,0.120613729,0.061154306,68955.0,50728272,154765,102050,314
13.6,-1.0,0.127143061,0.063729376,82736.5,51083792,13240,1956,3
13.2,-6.0,0.143754067,0.066437857,89433.75,51296062,13269,2606,0
17.0,-10.0,0.122209383,0.062331384,71354.25,50970442,13240,1956,8
22.2,-4.9,0.143754067,0.066437857,89433.75,51296062,79024,39158,159
19.5,2.6,0.122209383,0.062331384,71354.25,50970442,13054,1749,184
38.6,21.0,0.122209383,0.062331384,71354.25,50970442,75124,33971,331
29.7,9.7,0.143754067,0.066437857,89433.75,51296062,75124,33971,176
20.4,1.6,0.127143061,0.063729376,82736.5,51083792,49612,15618,3
31.7,11.4,0.123822999,0.062661603,75925.25,51047292,199746,131708,491
31.6,26.5,0.120455594,0.059930489,65780.75,50440323,49612,15618,309
25.3,3.9,0.143754067,0.066437857,89433.75,51296062,68248,26140,80
19.0,-5.4,0.127143061,0.063729376,82736.5,51083792,40033,16107,3
24.2,4.2,0.123822999,0.062661603,75925.25,51047292,70087,31698,390
18.1,-5.3,0.127143061,0.063729376,82736.5,51083792,211600,140401,18
35.3,11.5,0.123822999,0.062661603,75925.25,51047292,11198,1737,50
32.6,11.3,0.123822999,0.062661603,75925.25,51047292,211600,140401,0
12.9,-6.5,0.143754067,0.066437857,89433.75,51296062,69137,26627,12
27.4,9.4,0.122209383,0.062331384,71354.25,50970442,15456,4053,120
19.8,-5.1,0.123822999,0.062661603,75925.25,51047292,154765,102050,28
34.7,2.0,0.143754067,0.066437857,89433.75,51296062,37503,14843,6
26.7,0.4,0.123822999,0.062661603,75925.25,51047292,14459,3536,24
25.9,5.2,0.127143061,0.063729376,82736.5,51083792,41645,18141,25
30.7,13.6,0.13487497,0.064024887,86771.0,51097595,186675,127722,132
29.3,7.1,0.127143061,0.063729376,82736.5,51083792,13240,1956,8
33.6,5.7,0.120613729,0.061154306,68955.0,50728272,67013,25395,31
30.7,21.3,0.143754067,0.066437857,89433.75,51296062,38691,15373,696
26.2,9.6,0.120455594,0.059930489,65780.75,50440323,40033,16107,8
25.4,1.1,0.13487497,0.064024887,86771.0,51097595,49612,15618,347
29.3,7.1,0.13487497,0.064024887,86771.0,51097595,70087,31698,185
38.5,24.9,0.123822999,0.062661603,75925.25,51047292,68248,26140,374
17.2,-4.5,0.120455594,0.059930489,65780.75,50440323,11198,1737,4
18.0,-1.4,0.13487497,0.064024887,86771.0,51097595,44337,19689,3
6.6,-20.2,0.127143061,0.063729376,82736.5,51083792,72707,9836,72
38.3,9.1,0.120455594,0.059930489,65780.75,50440323,72707,9836,185
23.4,0.5,0.13487497,0.064024887,86771.0,51097595,11198,1737,6
27.6,6.5,0.120455594,0.059930489,65780.75,50440323,199746,131708,80
24.2,7.2,0.122209383,0.062331384,71354.25,50970442,68248,26140,87
31.4,4.2,0.120613729,0.061154306,68955.0,50728272,13054,1749,25
27.4,10.7,0.122209383,0.062331384,71354.25,50970442,49612,15618,0
25.1,-3.3,0.13487497,0.064024887,86771.0,51097595,49612,15618,27
22.6,-5.2,0.143754067,0.066437857,89433.75,51296062,13269,2606,3
35.4,17.3,0.123822999,0.062661603,75925.25,51047292,41645,18141,50
25.2,-3.2,0.120613729,0.061154306,68955.0,50728272,49612,15618,137
32.4,9.1,0.122209383,0.062331384,71354.25,50970442,70087,31698,38
8.9,-20.2,0.123822999,0.062661603,75925.25,51047292,11198,1737,4
35.7,20.7,0.127143061,0.063729376,82736.5,51083792,72707,9836,272
28.6,10.7,0.122209383,0.062331384,71354.25,50970442,186675,127722,224
38.7,17.9,0.123822999,0.062661603,75925.25,51047292,186675,127722,0
42.3,20.4,0.120613729,0.061154306,68955.0,50728272,72707,9836,193
27.8,6.1,0.120455594,0.059930489,65780.75,50440323,15456,4053,53
28.8,8.7,0.127143061,0.063729376,82736.5,51083792,79024,39158,17
32.2,8.5,0.13487497,0.064024887,86771.0,51097595,79024,39158,76
17.4,-6.5,0.120613729,0.061154306,68955.0,50728272,211600,140401,3
10.2,-11.4,0.127143061,0.063729376,82736.5,51083792,49612,15618,2
28.7,7.7,0.122209383,0.062331384,71354.25,50970442,154765,102050,26
12.5,-5.3,0.123822999,0.062661603,75925.25,51047292,175741,121175,1
18.9,3.9,0.122209383,0.062331384,71354.25,50970442,11198,1737,36
24.7,-2.8,0.120613729,0.061154306,68955.0,50728272,211600,140401,141
25.4,-3.0,0.120455594,0.059930489,65780.75,50440323,175741,121175,8
30.8,6.9,0.127143061,0.063729376,82736.5,51083792,224813,141325,366
15.5,-7.1,0.127143061,0.063729376,82736.5,51083792,199746,131708,41
21.7,3.2,0.127143061,0.063729376,82736.5,51083792,13240,1956,9
38.4,5.8,0.123822999,0.062661603,75925.25,51047292,40033,16107,335
35.4,19.9,0.127143061,0.063729376,82736.5,51083792,75124,33971,147
20.8,10.3,0.13487497,0.064024887,86771.0,51097595,72707,9836,208
23.4,3.2,0.123822999,0.062661603,75925.25,51047292,40033,16107,23
21.6,0.4,0.122209383,0.062331384,71354.25,50970442,186675,127722,85
32.6,10.7,0.120455594,0.059930489,65780.75,50440323,175741,121175,8
18.6,-7.9,0.127143061,0.063729376,82736.5,51083792,14027,2921,7
30.0,8.6,0.123822999,0.062661603,75925.25,51047292,69137,26627,437
16.4,-2.3,0.120613729,0.061154306,68955.0,50728272,67013,25395,4
29.6,9.5,0.120455594,0.059930489,65780.75,50440323,13269,2606,15
25.3,1.6,0.143754067,0.066437857,89433.75,51296062,15456,4053,210
8.5,-11.9,0.13487497,0.064024887,86771.0,51097595,27006,8345,4
31.1,10.6,0.120613729,0.061154306,68955.0,50728272,14027,2921,466
22.4,0.4,0.120455594,0.059930489,65780.75,50440323,40033,16107,6
13.1,-17.0,0.120613729,0.061154306,68955.0,50728272,14027,2921,2
32.6,8.9,0.13487497,0.064024887,86771.0,51097595,186675,127722,10
25.7,-1.9,0.120613729,0.061154306,68955.0,50728272,199746,131708,24
15.1,-13.7,0.120455594,0.059930489,65780.75,50440323,27006,8345,4
10.2,-7.3,0.120613729,0.061154306,68955.0,50728272,69137,26627,3
18.4,1.4,0.122209383,0.062331384,71354.25,50970442,186675,127722,190
21.5,-3.4,0.13487497,0.064024887,86771.0,51097595,44337,19689,2
